id,attack_date,org_type,org_size,facilities_affected,cyber_threats_tracked,monitoring_freq,backup_compromised,ransomware_infection_rate_(%),data_encrypted,data_stolen,recovery_time_(days),entry_method,paid_ransom,data_restored,ransomware_incidents
RAN202400202,2024-05-23 10:00:00,Hospital,Large,24,350+,Monthly,True,52.46,True,False,27,Phishing Email,False,52.73,1
RAN202400203,2024-08-02 16:00:00,Hospital,Medium,9,50-350,Weekly,False,53.59,True,False,24,Compromised Credentials,False,37.07,6
RAN202400204,2024-05-25 16:00:00,Insurance,Medium,23,50-350,Weekly,False,45.05,True,False,24,Phishing Email,False,49.78,7
RAN202400205,2024-06-22 09:00:00,Clinic,Medium,4,350+,More than once per day,False,37.23,True,True,11,Compromised Credentials,False,34.15,2
RAN202400206,2024-02-13 18:00:00,Hospital,Medium,9,1-50,Daily,True,53.78,True,False,49,Compromised Credentials,False,34.72,2
RAN202400207,2024-08-12 03:00:00,Hospital,Large,4,350+,Daily,False,52.48,True,True,12,Exploited Vulnerability,False,39.57,2
RAN202400208,2024-11-05 06:00:00,Clinic,Medium,12,50-350,Monthly,True,50.01,True,False,46,Compromised Credentials,True,61.6,1
RAN202400209,2024-11-19 10:00:00,Hospital,Large,4,350+,Daily,True,57.39,True,True,22,Infected Removable Media,False,40.95,4
RAN202400210,2024-08-11 21:00:00,Hospital,Medium,24,1-50,Daily,True,71.65,True,False,91,Exploited Vulnerability,True,56.73,6
RAN202400211,2024-10-03 17:00:00,Clinic,Small,20,350+,Daily,True,60.95,True,True,35,Compromised Credentials,False,57.15,4
RAN202400212,2024-12-25 05:00:00,Clinic,Small,14,1-50,Daily,True,87.28,False,False,54,Compromised Credentials,True,40.58,3
RAN202400213,2024-10-12 05:00:00,Clinic,Small,24,1-50,More than once per day,True,43.06,True,True,62,Phishing Email,True,70.55,5
RAN202400214,2024-04-04 03:00:00,Hospital,Medium,24,50-350,Monthly,False,66.64,True,True,45,Exploited Vulnerability,False,22.8,5
RAN202400215,2024-03-09 13:00:00,Research Lab,Small,7,1-50,Weekly,True,63.59,True,False,60,Exploited Vulnerability,True,15.69,4
RAN202400216,2024-07-17 03:00:00,Hospital,Medium,13,50-350,Monthly,False,54.49,True,False,34,Compromised Credentials,False,48.9,5
RAN202400217,2024-01-28 13:00:00,Hospital,Medium,22,50-350,Weekly,True,53.02,True,False,48,Phishing Email,False,21.04,4
RAN202400218,2024-09-11 05:00:00,Research Lab,Medium,8,50-350,Daily,True,59.93,True,False,51,Exploited Vulnerability,True,50.85,7
RAN202400219,2024-10-22 13:00:00,Clinic,Small,23,1-50,Daily,True,50.81,True,True,85,Exploited Vulnerability,False,21.09,2
RAN202400220,2024-02-03 23:00:00,Insurance,Medium,5,1-50,More than once per day,False,36.08,True,False,15,Exploited Vulnerability,False,40.55,6
RAN202400221,2024-07-08 18:00:00,Clinic,Small,12,1-50,Monthly,True,51.71,True,True,56,Compromised Credentials,False,22.9,7
RAN202400222,2024-06-16 09:00:00,Clinic,Medium,13,50-350,Daily,True,43.82,True,False,34,Compromised Credentials,False,60.47,3
RAN202400223,2024-02-06 04:00:00,Hospital,Large,20,1-50,Daily,True,56.54,True,False,40,Exploited Vulnerability,False,24.38,5
RAN202400224,2024-03-10 03:00:00,Hospital,Large,14,1-50,Daily,True,55.42,True,False,53,Exploited Vulnerability,True,51.21,7
RAN202400225,2024-01-17 16:00:00,Hospital,Medium,18,1-50,Daily,False,58.03,True,True,48,Compromised Credentials,False,24.38,2
RAN202400226,2024-01-25 07:00:00,Hospital,Medium,24,1-50,Daily,True,58.91,False,False,64,Compromised Credentials,True,43.86,5
RAN202400227,2024-03-21 01:00:00,Pharma,Medium,20,50-350,Daily,True,54.77,True,False,68,RDP Exploit,False,35.52,3
RAN202400228,2024-07-09 15:00:00,Hospital,Large,4,350+,Weekly,False,57.3,True,True,6,Exploited Vulnerability,True,58.08,1
RAN202400229,2024-08-06 19:00:00,Insurance,Medium,21,1-50,Weekly,True,46.31,True,False,69,Compromised Credentials,True,59.66,3
RAN202400230,2024-04-03 13:00:00,Clinic,Medium,18,50-350,Daily,False,90.0,True,False,39,Phishing Email,True,46.87,2
RAN202400231,2024-06-29 14:00:00,Research Lab,Medium,7,50-350,Daily,False,46.8,True,False,9,Compromised Credentials,False,39.29,3
RAN202400232,2024-02-16 06:00:00,Clinic,Medium,15,50-350,Monthly,False,45.03,True,False,37,Exploited Vulnerability,False,18.85,2
RAN202400233,2024-03-08 01:00:00,Clinic,Medium,21,50-350,More than once per day,True,28.3,True,False,30,Compromised Credentials,False,52.87,3
RAN202400234,2024-11-10 09:00:00,Clinic,Medium,6,50-350,Monthly,True,42.07,True,True,58,Exploited Vulnerability,False,41.9,7
RAN202400235,2024-12-14 00:00:00,Hospital,Medium,16,50-350,Daily,True,60.25,True,False,80,Phishing Email,False,30.4,5
RAN202400236,2024-05-02 09:00:00,Research Lab,Small,20,1-50,Weekly,False,64.88,True,False,54,Exploited Vulnerability,True,52.06,6
RAN202400237,2024-10-12 07:00:00,Hospital,Medium,24,50-350,Weekly,True,55.41,True,True,71,Phishing Email,False,42.57,3
RAN202400238,2024-07-26 14:00:00,Hospital,Medium,8,50-350,Weekly,True,62.89,True,False,59,Exploited Vulnerability,False,33.82,3
RAN202400239,2024-12-11 00:00:00,Clinic,Small,21,1-50,Monthly,False,46.46,True,False,43,Exploited Vulnerability,True,54.38,4
RAN202400240,2024-10-13 15:00:00,Hospital,Large,16,1-50,More than once per day,True,33.3,True,False,36,Exploited Vulnerability,False,39.1,3
RAN202400241,2024-07-08 15:00:00,Pharma,Large,22,350+,Daily,False,58.0,True,False,26,Phishing Email,False,39.11,5
RAN202400242,2024-01-19 16:00:00,Pharma,Medium,16,50-350,Daily,False,51.25,True,False,29,Compromised Credentials,True,67.6,2
RAN202400243,2024-05-07 06:00:00,Pharma,Medium,3,50-350,Weekly,True,63.94,True,False,36,Compromised Credentials,False,31.42,1
RAN202400244,2024-10-01 09:00:00,Hospital,Large,17,350+,Daily,True,59.85,True,True,42,Exploited Vulnerability,True,66.66,1
RAN202400245,2024-08-06 19:00:00,Hospital,Medium,9,50-350,Weekly,True,73.36,True,False,63,Exploited Vulnerability,True,43.9,1
RAN202400246,2024-11-20 20:00:00,Pharma,Medium,3,50-350,Daily,False,66.97,True,True,20,Exploited Vulnerability,False,43.52,7
RAN202400247,2024-10-12 16:00:00,Clinic,Medium,20,50-350,Daily,True,49.64,False,False,81,Exploited Vulnerability,False,17.86,1
RAN202400248,2024-12-29 02:00:00,Pharma,Large,7,350+,Weekly,True,53.64,True,False,21,Exploited Vulnerability,True,73.18,6
RAN202400249,2024-03-12 08:00:00,Pharma,Medium,18,50-350,More than once per day,False,20.45,True,False,20,Phishing Email,True,79.88,2
RAN202400250,2024-04-22 07:00:00,Insurance,Medium,12,50-350,Daily,False,52.35,True,False,29,RDP Exploit,False,24.81,6
RAN202400251,2024-10-09 02:00:00,Hospital,Medium,19,1-50,More than once per day,False,52.67,True,False,40,Compromised Credentials,True,50.43,2
RAN202400252,2024-10-05 21:00:00,Hospital,Large,16,350+,Daily,True,46.68,True,True,22,Exploited Vulnerability,False,26.75,1
RAN202400253,2024-09-11 23:00:00,Insurance,Medium,22,50-350,Weekly,True,48.65,True,False,54,Compromised Credentials,True,64.72,7
RAN202400254,2024-11-17 07:00:00,Hospital,Large,24,1-50,Weekly,True,70.36,True,False,74,Exploited Vulnerability,False,46.47,3
RAN202400255,2024-09-13 06:00:00,Hospital,Large,17,350+,Daily,True,54.89,True,False,27,Phishing Email,False,36.18,3
RAN202400256,2024-07-04 06:00:00,Clinic,Medium,20,50-350,Daily,False,68.93,True,False,45,Compromised Credentials,False,17.98,6
RAN202400257,2024-01-28 15:00:00,Pharma,Medium,15,1-50,Daily,False,74.7,False,False,53,Exploited Vulnerability,False,24.4,4
RAN202400258,2024-02-11 12:00:00,Clinic,Medium,1,50-350,Daily,False,58.23,True,False,20,Compromised Credentials,False,42.92,2
RAN202400259,2024-07-17 23:00:00,Clinic,Medium,2,50-350,Monthly,True,49.66,True,False,48,Exploited Vulnerability,False,43.5,4
RAN202400260,2024-06-04 20:00:00,Hospital,Large,8,350+,Monthly,True,51.28,True,False,23,Compromised Credentials,False,20.6,5
RAN202400261,2024-10-21 23:00:00,Clinic,Small,22,1-50,More than once per day,True,30.48,True,False,49,Exploited Vulnerability,False,24.4,2
RAN202400262,2024-01-18 13:00:00,Pharma,Large,2,350+,More than once per day,True,28.7,True,False,11,Compromised Credentials,True,85.65,1
RAN202400263,2024-06-28 14:00:00,Hospital,Medium,19,50-350,Monthly,True,68.43,True,True,102,Phishing Email,True,51.94,1
RAN202400264,2024-09-26 03:00:00,Clinic,Small,9,1-50,Daily,False,81.96,True,True,25,Phishing Email,False,12.45,4
RAN202400265,2024-01-31 09:00:00,Insurance,Large,9,350+,Daily,True,70.62,True,False,32,RDP Exploit,False,18.19,2
RAN202400266,2024-08-25 04:00:00,Research Lab,Medium,13,50-350,Weekly,False,62.75,False,False,42,Compromised Credentials,False,18.88,3
RAN202400267,2024-03-31 02:00:00,Clinic,Small,6,1-50,Daily,False,57.96,True,False,43,Compromised Credentials,True,54.76,2
RAN202400268,2024-07-10 13:00:00,Research Lab,Medium,15,50-350,Daily,True,68.4,True,False,68,Exploited Vulnerability,False,25.08,4
RAN202400269,2024-09-21 18:00:00,Hospital,Large,19,350+,Monthly,True,56.38,True,False,33,Exploited Vulnerability,False,56.15,4
RAN202400270,2024-07-30 22:00:00,Hospital,Large,21,1-50,Weekly,True,64.95,True,False,84,Compromised Credentials,False,21.28,6
RAN202400271,2024-09-19 17:00:00,Insurance,Large,15,1-50,Daily,True,49.63,False,False,52,Exploited Vulnerability,True,60.18,6
RAN202400272,2024-11-11 03:00:00,Insurance,Large,18,1-50,More than once per day,False,19.79,True,False,17,Compromised Credentials,False,36.4,7
RAN202400273,2024-02-13 15:00:00,Insurance,Large,7,1-50,Daily,True,42.15,True,False,56,Compromised Credentials,True,55.84,1
RAN202400274,2024-01-05 02:00:00,Pharma,Medium,11,50-350,Weekly,False,52.55,False,True,23,RDP Exploit,False,14.75,1
RAN202400275,2024-09-07 04:00:00,Clinic,Medium,8,50-350,Daily,False,41.28,False,True,37,Exploited Vulnerability,False,46.41,5
RAN202400276,2024-05-03 06:00:00,Clinic,Small,6,1-50,More than once per day,True,30.23,False,True,32,Exploited Vulnerability,True,17.75,7
RAN202400277,2024-02-19 05:00:00,Research Lab,Small,8,1-50,Monthly,False,67.88,False,True,55,Compromised Credentials,False,11.77,7
RAN202400278,2024-01-17 03:00:00,Clinic,Small,2,1-50,Daily,False,85.76,True,False,43,Compromised Credentials,False,26.08,4
RAN202400279,2024-03-23 21:00:00,Research Lab,Small,19,350+,More than once per day,False,22.2,False,False,8,Compromised Credentials,True,87.67,7
RAN202400280,2024-06-21 19:00:00,Research Lab,Small,16,1-50,Daily,True,71.91,False,False,71,Compromised Credentials,False,24.82,5
RAN202400281,2024-05-10 02:00:00,Insurance,Large,7,350+,Daily,True,49.7,True,False,23,RDP Exploit,True,75.15,5
RAN202400282,2024-09-06 10:00:00,Hospital,Medium,10,50-350,Daily,True,63.48,True,True,68,Phishing Email,False,43.17,7
RAN202400283,2024-11-07 13:00:00,Hospital,Medium,12,1-50,Monthly,True,43.46,True,False,53,Compromised Credentials,True,33.19,1
RAN202400284,2024-10-11 22:00:00,Hospital,Large,17,350+,Monthly,False,58.72,True,False,16,Phishing Email,True,61.22,3
RAN202400285,2024-04-04 01:00:00,Clinic,Medium,7,50-350,Daily,False,39.95,True,False,13,Compromised Credentials,False,51.95,1
RAN202400286,2024-03-26 07:00:00,Hospital,Medium,22,50-350,Daily,False,63.14,True,True,43,Compromised Credentials,True,60.65,2
RAN202400287,2024-08-02 12:00:00,Clinic,Medium,8,350+,Weekly,True,75.08,False,False,21,Phishing Email,True,62.6,3
RAN202400288,2024-04-07 04:00:00,Clinic,Small,7,1-50,Daily,True,68.1,True,True,52,Compromised Credentials,False,29.93,6
RAN202400289,2024-04-07 15:00:00,Hospital,Medium,4,1-50,More than once per day,False,29.14,False,False,5,Phishing Email,False,37.78,4
RAN202400290,2024-03-10 19:00:00,Clinic,Medium,3,50-350,Monthly,True,78.6,True,False,52,Phishing Email,False,45.92,3
RAN202400291,2024-06-03 04:00:00,Hospital,Large,19,1-50,Daily,True,57.52,True,False,75,Phishing Email,False,26.1,4
RAN202400292,2024-07-03 11:00:00,Hospital,Medium,15,1-50,Daily,True,63.69,True,False,54,Exploited Vulnerability,False,36.41,4
RAN202400293,2024-07-14 13:00:00,Insurance,Medium,4,1-50,Daily,True,66.72,True,False,75,Phishing Email,True,59.98,5
RAN202400294,2024-08-22 23:00:00,Hospital,Large,9,1-50,Daily,True,53.14,True,True,58,Phishing Email,True,52.94,2
RAN202400295,2024-12-12 08:00:00,Hospital,Medium,13,50-350,More than once per day,True,27.94,True,True,28,Exploited Vulnerability,True,51.73,1
RAN202400296,2024-07-06 14:00:00,Clinic,Small,18,1-50,More than once per day,True,40.8,True,False,33,Phishing Email,False,23.97,7
RAN202400297,2024-07-30 12:00:00,Research Lab,Medium,21,50-350,Daily,False,62.17,True,False,41,Exploited Vulnerability,True,58.98,5
RAN202400298,2024-04-29 09:00:00,Hospital,Medium,16,50-350,Weekly,True,65.75,True,True,64,Compromised Credentials,False,21.78,5
RAN202400299,2024-03-02 10:00:00,Clinic,Medium,1,50-350,Daily,False,56.02,True,False,27,Compromised Credentials,True,61.18,2
RAN202400300,2024-06-08 20:00:00,Hospital,Large,4,1-50,Daily,True,42.89,False,False,42,Malicious Website,False,28.68,1
RAN202400301,2024-03-18 15:00:00,Hospital,Medium,18,50-350,Weekly,False,62.76,True,True,46,Phishing Email,False,36.65,5
RAN202400302,2024-10-08 16:00:00,Clinic,Small,8,1-50,Monthly,True,79.08,True,False,64,Compromised Credentials,True,44.44,3
RAN202400303,2024-11-19 18:00:00,Clinic,Medium,20,50-350,Daily,True,50.39,False,True,90,Exploited Vulnerability,True,43.59,1
RAN202400304,2024-03-13 14:00:00,Clinic,Medium,16,350+,More than once per day,True,29.41,True,False,26,Exploited Vulnerability,False,64.75,2
RAN202400305,2024-09-26 16:00:00,Research Lab,Medium,21,50-350,Daily,False,59.58,True,False,52,Exploited Vulnerability,False,26.52,3
RAN202400306,2024-08-22 03:00:00,Pharma,Medium,11,50-350,Weekly,True,53.91,False,False,67,Phishing Email,False,37.06,3
RAN202400307,2024-02-02 04:00:00,Clinic,Medium,20,50-350,More than once per day,True,27.3,True,False,39,Exploited Vulnerability,True,17.43,5
RAN202400308,2024-06-22 20:00:00,Hospital,Medium,21,1-50,Daily,False,55.46,True,False,47,Compromised Credentials,False,29.04,2
RAN202400309,2024-04-04 02:00:00,Research Lab,Medium,21,350+,More than once per day,True,36.28,True,False,22,RDP Exploit,False,55.08,2
RAN202400310,2024-01-08 06:00:00,Hospital,Large,21,350+,More than once per day,True,31.36,False,False,19,Malicious Website,True,84.32,5
RAN202400311,2024-03-29 09:00:00,Clinic,Small,19,1-50,Daily,True,75.78,True,False,82,Compromised Credentials,True,49.7,6
RAN202400312,2024-10-01 12:00:00,Hospital,Medium,23,50-350,Daily,True,71.06,True,True,80,Compromised Credentials,False,34.36,1
RAN202400313,2024-08-13 07:00:00,Hospital,Large,19,350+,Weekly,True,65.01,True,False,22,Exploited Vulnerability,True,67.79,4
RAN202400314,2024-09-13 22:00:00,Pharma,Large,18,350+,Weekly,True,42.76,True,False,21,RDP Exploit,False,37.14,5
RAN202400315,2024-11-11 13:00:00,Insurance,Medium,19,50-350,Daily,False,54.24,True,False,33,Compromised Credentials,False,31.45,3
RAN202400316,2024-05-14 14:00:00,Clinic,Medium,11,50-350,Daily,False,69.58,False,True,34,Phishing Email,True,53.09,4
RAN202400317,2024-04-22 20:00:00,Clinic,Small,3,1-50,Daily,True,60.54,True,False,41,Compromised Credentials,False,21.94,1
RAN202400318,2024-05-29 01:00:00,Hospital,Large,8,350+,More than once per day,True,38.54,True,True,17,Exploited Vulnerability,True,73.41,6
RAN202400319,2024-01-06 08:00:00,Hospital,Medium,20,1-50,Monthly,False,67.69,True,False,60,Compromised Credentials,True,32.36,7
RAN202400320,2024-11-25 22:00:00,Hospital,Medium,19,50-350,Monthly,False,66.49,True,False,35,RDP Exploit,False,52.55,1
RAN202400321,2024-12-13 15:00:00,Clinic,Small,10,1-50,Daily,False,64.12,True,False,45,Compromised Credentials,False,24.37,6
RAN202400322,2024-05-31 03:00:00,Research Lab,Small,16,1-50,More than once per day,True,22.14,True,False,24,RDP Exploit,True,64.62,7
RAN202400323,2024-01-03 11:00:00,Clinic,Medium,5,50-350,More than once per day,False,29.35,False,False,14,Compromised Credentials,True,68.93,7
RAN202400324,2024-09-26 03:00:00,Hospital,Large,20,350+,Weekly,False,51.69,True,False,19,Phishing Email,False,18.47,7
RAN202400325,2024-11-05 23:00:00,Pharma,Large,9,1-50,Weekly,True,34.32,True,True,33,Phishing Email,False,38.23,7
RAN202400326,2024-12-07 14:00:00,Research Lab,Medium,8,50-350,Weekly,True,44.27,True,True,40,Exploited Vulnerability,False,56.43,1
RAN202400327,2024-04-22 22:00:00,Clinic,Small,11,1-50,Weekly,True,69.99,False,False,73,Compromised Credentials,False,22.98,4
RAN202400328,2024-12-23 22:00:00,Clinic,Small,16,1-50,Daily,True,46.1,True,False,64,Exploited Vulnerability,False,20.11,5
RAN202400329,2024-03-02 14:00:00,Clinic,Medium,7,50-350,Weekly,False,66.69,True,False,28,Compromised Credentials,True,47.63,6
RAN202400330,2024-10-12 03:00:00,Hospital,Medium,15,50-350,Weekly,False,51.36,True,False,21,Exploited Vulnerability,False,33.08,2
RAN202400331,2024-09-22 15:00:00,Hospital,Large,24,1-50,Daily,False,49.15,False,False,40,Compromised Credentials,True,61.49,5
RAN202400332,2024-01-25 14:00:00,Research Lab,Small,21,1-50,Daily,False,66.77,True,False,41,Phishing Email,True,43.6,5
RAN202400333,2024-03-26 05:00:00,Hospital,Medium,20,1-50,Weekly,True,70.78,True,False,74,Exploited Vulnerability,False,28.66,4
RAN202400334,2024-05-26 09:00:00,Hospital,Medium,23,1-50,Weekly,True,73.14,False,False,82,Exploited Vulnerability,True,39.51,3
RAN202400335,2024-06-17 11:00:00,Hospital,Large,17,350+,Weekly,False,57.05,True,False,21,Compromised Credentials,True,64.38,7
RAN202400336,2024-08-30 05:00:00,Hospital,Large,6,350+,Weekly,True,48.65,True,False,22,Exploited Vulnerability,True,77.89,4
RAN202400337,2024-04-09 01:00:00,Insurance,Medium,15,1-50,Weekly,True,47.29,False,False,63,Compromised Credentials,True,58.91,3
RAN202400338,2024-08-04 10:00:00,Research Lab,Medium,8,50-350,Weekly,True,62.34,True,False,56,Exploited Vulnerability,True,57.41,4
RAN202400339,2024-10-19 18:00:00,Clinic,Small,7,350+,Daily,True,47.43,True,True,20,Compromised Credentials,True,71.95,3
RAN202400340,2024-08-19 11:00:00,Hospital,Medium,2,1-50,Weekly,False,69.11,True,False,10,RDP Exploit,True,64.08,2
RAN202400341,2024-03-28 05:00:00,Clinic,Medium,13,350+,Daily,True,75.17,True,False,32,Compromised Credentials,True,60.17,6
RAN202400342,2024-08-11 07:00:00,Clinic,Small,23,350+,Daily,True,51.22,True,False,36,Exploited Vulnerability,True,64.56,2
RAN202400343,2024-06-20 00:00:00,Hospital,Medium,6,1-50,More than once per day,False,32.06,True,False,12,Compromised Credentials,True,56.62,1
RAN202400344,2024-02-20 02:00:00,Clinic,Small,5,1-50,Weekly,False,71.19,True,False,39,Phishing Email,False,28.69,7
RAN202400345,2024-03-06 04:00:00,Hospital,Large,20,350+,Weekly,False,53.15,True,False,19,Exploited Vulnerability,True,75.84,1
RAN202400346,2024-01-15 16:00:00,Clinic,Medium,1,50-350,Monthly,True,65.12,True,False,57,Exploited Vulnerability,False,13.53,3
RAN202400347,2024-04-26 22:00:00,Clinic,Small,18,1-50,Daily,False,67.46,True,False,61,Exploited Vulnerability,True,35.64,5
RAN202400348,2024-09-30 11:00:00,Hospital,Medium,15,1-50,Daily,False,67.31,True,False,36,Compromised Credentials,True,37.74,7
RAN202400349,2024-11-26 23:00:00,Hospital,Medium,23,50-350,Daily,True,56.57,True,True,44,Compromised Credentials,True,56.68,1
RAN202400350,2024-01-31 20:00:00,Clinic,Medium,10,50-350,More than once per day,False,26.96,True,False,22,Exploited Vulnerability,True,54.06,4
RAN202400351,2024-05-27 03:00:00,Clinic,Medium,3,50-350,Weekly,True,38.94,True,False,19,Exploited Vulnerability,True,51.69,2
RAN202400352,2024-03-16 23:00:00,Insurance,Large,5,350+,Daily,False,63.69,True,False,16,Exploited Vulnerability,True,68.15,1
RAN202400353,2024-06-13 16:00:00,Clinic,Small,24,1-50,Weekly,True,60.97,True,False,109,Exploited Vulnerability,True,49.53,1
RAN202400354,2024-08-04 22:00:00,Hospital,Medium,13,50-350,Weekly,True,64.34,True,True,44,Exploited Vulnerability,False,31.25,1
RAN202400355,2024-12-02 17:00:00,Hospital,Medium,8,50-350,Daily,True,78.53,True,False,48,Exploited Vulnerability,True,41.99,4
RAN202400356,2024-05-15 16:00:00,Clinic,Medium,22,50-350,Monthly,True,55.53,True,False,49,Compromised Credentials,True,50.55,4
RAN202400357,2024-02-14 20:00:00,Hospital,Medium,21,1-50,Daily,True,47.35,True,False,59,Compromised Credentials,False,24.27,1
